text,level,conf,height
,1,-1.0,792
,2,-1.0,48
,3,-1.0,48
,4,-1.0,48
ets,5,17.132706,48
and,5,96.97448,15
Space,5,95.232018,19
Science,5,95.641937,16
ia,5,40.909863,44
,2,-1.0,792
,3,-1.0,792
,4,-1.0,350
   ,5,95.0,350
,4,-1.0,442
 ,5,95.0,442
,2,-1.0,139
,3,-1.0,139
,4,-1.0,54
Turbulence,5,95.731812,54
and,5,95.731812,54
,4,-1.0,70
Self-Organization,5,91.401535,70
,2,-1.0,29
,3,-1.0,29
,4,-1.0,29
Modeling,5,96.556816,29
Astrophysical,5,96.862541,29
Objects,5,95.326828,29
,2,-1.0,57
,3,-1.0,57
,4,-1.0,49
>,5,4.451439,49
,4,-1.0,50
ro,5,76.340988,50
,2,-1.0,42
,3,-1.0,42
,4,-1.0,42
gq,5,45.774727,42
Springer,5,96.379738,26
