text,level,conf,height
,1,-1.0,340
,2,-1.0,15
,3,-1.0,15
,4,-1.0,15
Principles,5,44.002403,15
and,5,58.43544,10
Practice,5,58.43544,11
of,5,95.710602,11
,2,-1.0,17
,3,-1.0,17
,4,-1.0,17
CHILD,5,96.215569,17
AND,5,96.215569,17
ADOLESCENT,5,93.157272,17
,2,-1.0,72
,3,-1.0,72
,4,-1.0,31
FORENSIC,5,96.934013,31
,4,-1.0,35
PSYCHIATRY,5,96.980621,35
,2,-1.0,3
,3,-1.0,3
,4,-1.0,3
 ,5,95.0,3
,2,-1.0,46
,3,-1.0,46
,4,-1.0,46
a,5,49.807579,46
,2,-1.0,89
,3,-1.0,89
,4,-1.0,89
 ,5,95.0,89
,2,-1.0,89
,3,-1.0,89
,4,-1.0,89
 ,5,95.0,89
,2,-1.0,3
,3,-1.0,3
,4,-1.0,3
 ,5,95.0,3
,2,-1.0,340
,3,-1.0,340
,4,-1.0,340
 ,5,95.0,340
,2,-1.0,30
,3,-1.0,30
,4,-1.0,14
‘ety,5,0.0,12
DIANE,5,62.186211,12
H.,5,86.403313,12
"SCHETKY,",5,89.843262,14
M.D.,5,87.661415,12
,4,-1.0,14
ELISA,5,50.084362,12
P.,5,62.95842,12
"BENEDEK,",5,83.611862,14
M.D.,5,87.916946,12
