text,level,conf,height
,1,-1.0,648
,2,-1.0,13
,3,-1.0,13
,4,-1.0,13
 ,5,95.0,13
,2,-1.0,43
,3,-1.0,43
,4,-1.0,43
NANOCOSM,5,91.346786,43
,2,-1.0,48
,3,-1.0,36
,4,-1.0,17
NANOTECHNOLOGY,5,93.520409,14
and,5,96.360672,12
the,5,96.975037,13
BIG,5,96.724579,13
CHANGES,5,96.804306,14
coming,5,96.947128,14
,4,-1.0,26
from,5,92.715736,13
the,5,94.739395,25
INCONCEIVABLY,5,76.106972,13
SMALL,5,96.848633,14
,2,-1.0,307
,3,-1.0,307
,4,-1.0,307
 ,5,95.0,307
,2,-1.0,28
,3,-1.0,28
,4,-1.0,12
Foreword,5,76.562408,11
by,5,96.054062,15
Richard,5,95.795433,11
,4,-1.0,11
1996,5,96.886475,11
Nobel,5,94.62281,15
Lau,5,92.834183,11
,2,-1.0,176
,3,-1.0,176
,4,-1.0,32
  ,5,95.0,32
,4,-1.0,44
  ,5,95.0,44
,4,-1.0,30
   ,5,95.0,30
   ,5,95.0,30
,4,-1.0,23
 ,5,95.0,23
,2,-1.0,20
,3,-1.0,20
,4,-1.0,20
  ,5,95.0,20
,2,-1.0,87
,3,-1.0,87
,4,-1.0,15
/,5,86.6203,7
comprehensive,5,88.072563,10
"romp,",5,93.276428,28
\,5,55.136002,10
,4,-1.0,11
by,5,92.551163,28
an,5,96.462646,5
experienced,5,82.168449,28
science,5,95.968102,28
,4,-1.0,16
"|[poputaices,",5,8.719543,16
through,5,53.282875,11
the,5,53.282875,30
|,5,26.743919,5
,4,-1.0,11
many,5,32.08757,28
fascinating,5,73.75869,28
deaile_/,5,22.829552,3
,4,-1.0,9
of,5,63.906128,9
the,5,93.005241,28
nano-world”,5,42.536888,9
,4,-1.0,12
\,5,91.380699,2
the,5,0.0,8
at,5,63.740189,8
treet,5,67.543289,28
Jounal,5,1.255646,12
/,5,1.255646,28
,2,-1.0,648
,3,-1.0,648
,4,-1.0,648
 ,5,95.0,648
,2,-1.0,648
,3,-1.0,648
,4,-1.0,648
 ,5,95.0,648
,2,-1.0,13
,3,-1.0,13
,4,-1.0,13
 ,5,95.0,13
