text,level,conf,height
,1,-1.0,300
,2,-1.0,120
,3,-1.0,120
,4,-1.0,120
OIGNY,5,29.664703,49
Y3adyuvH,5,0.0,65
,2,-1.0,2
,3,-1.0,2
,4,-1.0,2
 ,5,95.0,2
,2,-1.0,288
,3,-1.0,288
,4,-1.0,288
 ,5,95.0,288
,2,-1.0,32
,3,-1.0,32
,4,-1.0,32
GEORGE,5,89.157303,32
RR.,5,89.157303,27
,2,-1.0,50
,3,-1.0,50
,4,-1.0,50
MARTIN,5,95.059624,50
,2,-1.0,76
,3,-1.0,76
,4,-1.0,76
=,5,71.842125,76
,2,-1.0,7
,3,-1.0,7
,4,-1.0,7
ai,5,33.166481,14
,2,-1.0,81
,3,-1.0,81
,4,-1.0,44
=,5,54.892067,44
,4,-1.0,33
A,5,96.084991,18
FEAST,5,95.457237,32
For,5,83.4916,19
,2,-1.0,43
,3,-1.0,43
,4,-1.0,43
CROWS,5,96.555031,43
,2,-1.0,2
,3,-1.0,2
,4,-1.0,2
 ,5,95.0,2
,2,-1.0,288
,3,-1.0,288
,4,-1.0,288
 ,5,95.0,288
