text,level,conf,height
,1,-1.0,662
,2,-1.0,22
,3,-1.0,22
,4,-1.0,10
“The,5,47.192162,7
Missing,5,93.827698,10
Manual,5,96.515083,8
serie,5,89.305832,6
is,5,49.104355,6
simply,5,49.104355,9
the,5,96.958366,8
most,5,65.14447,7
intelligent,5,21.666977,9
and,5,96.832108,7
usable,5,96.866722,8
series,5,95.154778,8
of,5,96.939423,8
guidebooks...,5,8.200302,10
,4,-1.0,7
“KEVIN,5,44.994778,7
"KELLY,",5,90.829071,7
CO-FOUNDER,5,96.316376,7
OF,5,96.951393,28
WIRED,5,90.032074,7
,2,-1.0,65
,3,-1.0,65
,4,-1.0,65
Windows,5,94.607948,65
8,5,94.607948,64
,2,-1.0,11
,3,-1.0,11
,4,-1.0,11
The,5,78.810043,11
book,5,93.534531,11
that,5,96.933983,11
should,5,96.831345,11
have,5,96.713554,11
been,5,88.612946,11
in,5,96.823944,10
the,5,96.823944,11
box,5,77.647568,11
,2,-1.0,74
,3,-1.0,74
,4,-1.0,74
 ,5,95.0,74
