text,level,conf,height
,1,-1.0,1400
,2,-1.0,121
,3,-1.0,121
,4,-1.0,42
From,5,96.974106,30
the,5,96.974106,32
author,5,96.59388,32
who,5,96.965828,32
inspired,5,96.744011,42
the,5,97.0028,32
,4,-1.0,35
FOX,5,96.330719,33
television,5,92.207474,32
dramal3,5,58.902851,34
©,5,82.051743,53
N,5,87.963913,34
IES,5,75.102348,34
,4,-1.0,25
NEW,5,95.794991,23
YORK,5,95.765694,25
TIMES,5,96.772156,25
BESTSELLER,5,96.472557,25
,2,-1.0,177
,3,-1.0,177
,4,-1.0,177
KATHY,5,95.966858,177
,2,-1.0,232
,3,-1.0,232
,4,-1.0,232
RelOrS,5,0.0,232
,2,-1.0,141
,3,-1.0,103
,4,-1.0,34
:,5,64.487122,2
felabtady,5,4.913223,34
most,5,96.861847,20
,4,-1.0,36
likelyto,5,60.211418,28
lethrone,5,33.37645,36
Patricia,5,95.305489,22
,4,-1.0,35
Gornwell’s.Kay,5,6.612061,35
Scarpetta.”,5,74.81749,32
,3,-1.0,31
,4,-1.0,31
USAToday,5,0.0,31
~—_,5,10.564728,3
,2,-1.0,256
,3,-1.0,256
,4,-1.0,256
    ,5,95.0,256
 ,5,95.0,36
,2,-1.0,53
,3,-1.0,53
,4,-1.0,53
  ,5,95.0,53
,2,-1.0,17
,3,-1.0,17
,4,-1.0,17
<<,5,18.718376,17
,2,-1.0,218
,3,-1.0,217
,4,-1.0,88
BONES,5,95.547447,146
,4,-1.0,88
To,5,51.138603,44
ASHES,5,51.138603,107
