text,level,conf,height
,1,-1.0,750
,2,-1.0,7
,3,-1.0,7
,4,-1.0,7
 ,5,95.0,7
,2,-1.0,68
,3,-1.0,79
,4,-1.0,68
|,5,90.823128,2
|,5,60.239895,59
The,5,91.559647,38
Human,5,96.311104,36
Body,5,96.120888,48
,2,-1.0,15
,3,-1.0,15
,4,-1.0,15
An,5,96.513306,14
Introduction,5,96.513306,15
to,5,96.887215,13
Structure,5,96.676689,15
and,5,96.756729,15
Function,5,96.778343,15
,2,-1.0,48
,3,-1.0,48
,4,-1.0,20
A.,5,83.90905,19
Faller,5,83.90905,20
,4,-1.0,19
M.,5,45.726223,33
Schuenke,5,45.726223,19
,2,-1.0,14
,3,-1.0,14
,4,-1.0,14
basic,5,61.67889,14
sciences,5,61.67889,10
,2,-1.0,747
,3,-1.0,747
,4,-1.0,747
 ,5,95.0,747
,2,-1.0,604
,3,-1.0,604
,4,-1.0,604
 ,5,95.0,604
,2,-1.0,6
,3,-1.0,6
,4,-1.0,6
 ,5,95.0,6
