text,level,conf,height
,1,-1.0,681
,2,-1.0,72
,3,-1.0,72
,4,-1.0,29
Renewing,5,96.061714,29
innovation,5,95.877731,23
systems,5,96.266327,25
,4,-1.0,29
in,5,96.346115,22
agriculture,5,96.228081,29
and,5,96.465347,23
food,5,96.514053,23
,2,-1.0,64
,3,-1.0,64
,4,-1.0,21
stainability?,5,52.40197,21
,4,-1.0,14
¥,5,0.0,9
\,5,36.841644,9
,2,-1.0,21
,3,-1.0,21
,4,-1.0,21
How.toGo,5,28.578445,20
towart,5,50.666878,21
,2,-1.0,489
,3,-1.0,489
,4,-1.0,46
  ,5,95.0,46
,4,-1.0,443
  ,5,95.0,443
,2,-1.0,25
,3,-1.0,25
,4,-1.0,25
 ,5,95.0,16
 ,5,95.0,22
,2,-1.0,13
,3,-1.0,13
,4,-1.0,13
edited,5,84.152489,10
by:,5,93.304092,13
E.,5,90.272964,9
"Coudel,",5,92.825279,12
H.,5,92.164474,9
"Devautour,",5,93.073296,11
€.T.,5,30.955276,9
"Soulard,",5,85.438103,12
G.,5,85.438103,9
Faure,5,96.280762,9
and,5,91.818695,10
B.,5,91.818695,9
Hubert,5,90.475502,10
,2,-1.0,1
,3,-1.0,1
,4,-1.0,1
 ,5,95.0,1
