text,level,conf,height
,1,-1.0,1023
,2,-1.0,182
,3,-1.0,182
,4,-1.0,182
www.scribd.com/madromi,5,45.50824,182
,2,-1.0,812
,3,-1.0,812
,4,-1.0,812
 ,5,95.0,812
,2,-1.0,56
,3,-1.0,56
,4,-1.0,30
Yi,5,58.657398,27
fos,5,41.302177,30
,4,-1.0,17
Ia,5,0.0,17
ES),5,0.0,17
So,5,45.857254,17
Oi,5,6.217453,16
1,5,72.114746,16
,2,-1.0,21
,3,-1.0,21
,4,-1.0,21
—,5,63.383461,21
3,5,31.59211,33
—,5,36.7701,33
,2,-1.0,30
,3,-1.0,30
,4,-1.0,30
For,5,95.630615,20
those,5,93.139183,22
who,5,93.139183,21
would,5,96.536034,23
keep,5,96.948174,29
,2,-1.0,30
,3,-1.0,30
,4,-1.0,30
the,5,96.936707,22
flame,5,93.386864,30
of,5,93.386864,39
life,5,96.673416,13
,2,-1.0,119
,3,-1.0,119
,4,-1.0,58
ofthe,5,77.82959,71
FLAME”,5,45.945503,71
,4,-1.0,57
FRATERNITY,5,96.398582,57
,2,-1.0,41
,3,-1.0,41
,4,-1.0,12
TEACHINGS,5,46.426182,12
OF,5,90.989769,11
,4,-1.0,19
THE,5,93.016914,14
ASCENDED,5,91.569214,19
MASTERS,5,96.075722,18
,2,-1.0,18
,3,-1.0,18
,4,-1.0,18
NS,5,1.431824,32
Ee,5,1.431824,32
©,5,24.897446,18
Pee,5,0.0,18
a,5,3.670341,32
aa,5,18.632851,32
,2,-1.0,1012
,3,-1.0,1012
,4,-1.0,1012
 ,5,95.0,1012
