text,level,conf,height
,1,-1.0,510
,2,-1.0,65
,3,-1.0,65
,4,-1.0,25
WAR,5,96.385765,25
IN,5,96.210815,25
,4,-1.0,26
ANCIENT,5,96.67894,26
EGYPT,5,96.297203,26
,2,-1.0,8
,3,-1.0,8
,4,-1.0,8
HONY,5,91.401466,8
J.,5,93.097466,7
SPALINGER,5,93.126144,8
,2,-1.0,3
,3,-1.0,3
,4,-1.0,3
 ,5,95.0,3
,2,-1.0,292
,3,-1.0,292
,4,-1.0,292
   ,5,95.0,292
,2,-1.0,7
,3,-1.0,7
,4,-1.0,7
ANCIENT,5,96.596008,7
WORLD,5,93.258057,7
AT,5,96.584686,7
WAR,5,96.918633,7
,2,-1.0,16
,3,-1.0,16
,4,-1.0,16
Oro,5,41.561295,16
