text,level,conf,height
,1,-1.0,662
,2,-1.0,10
,3,-1.0,10
,4,-1.0,10
SOLUTIONS,5,94.960945,10
AND,5,96.849091,10
EXAMPLES,5,96.368202,10
FOR,5,96.90062,10
JAVA,5,96.679573,10
Di,5,83.560028,10
,2,-1.0,606
,3,-1.0,606
,4,-1.0,606
 ,5,95.0,606
,2,-1.0,16
,3,-1.0,16
,4,-1.0,16
lan,5,93.306015,16
F.,5,90.760849,16
Darwin,5,96.515877,16
