text,level,conf,height
,1,-1.0,792
,2,-1.0,314
,3,-1.0,314
,4,-1.0,314
 ,5,95.0,314
,2,-1.0,58
,3,-1.0,58
,4,-1.0,15
IN,5,94.281273,15
SEARCH,5,94.281273,15
OF,5,95.861977,14
THE,5,96.090904,15
WORLD,5,95.039375,15
,4,-1.0,14
BEFORE,5,96.200066,14
THE,5,94.087189,14
GREAT,5,94.088593,14
WAR,5,96.457367,14
,2,-1.0,10
,3,-1.0,10
,4,-1.0,10
CHARLES,5,94.901932,10
EMMERSON,5,96.41761,10
,2,-1.0,789
,3,-1.0,789
,4,-1.0,789
 ,5,95.0,789
,2,-1.0,99
,3,-1.0,99
,4,-1.0,99
 ,5,95.0,99
,2,-1.0,2
,3,-1.0,2
,4,-1.0,2
 ,5,95.0,2
