text,level,conf,height
,1,-1.0,904
,2,-1.0,300
,3,-1.0,300
,4,-1.0,300
 ,5,95.0,300
,2,-1.0,15
,3,-1.0,15
,4,-1.0,15
FANTASIES,5,96.022964,10
AND,5,95.093269,9
REFLECTIONS,5,95.093269,11
ON,5,96.766716,9
SELF,5,95.047295,10
AND,5,95.047295,8
SOUL,5,96.497665,9
,2,-1.0,54
,3,-1.0,54
,4,-1.0,54
DOUGLAS,5,93.226097,50
R.,5,84.837341,48
HOFSTADTER,5,91.062477,51
,2,-1.0,75
,3,-1.0,78
,4,-1.0,75
AND,5,89.812202,48
DANIEL,5,89.812202,72
C.,5,42.745239,72
DENNETT,5,77.409828,73
,2,-1.0,78
,3,-1.0,78
,4,-1.0,78
 ,5,95.0,78
