text,level,conf,height
,1,-1.0,843
,2,-1.0,12
,3,-1.0,12
,4,-1.0,12
BIBLIOGRAPHIC,5,96.637848,11
RECORD,5,96.660561,12
TARGET,5,95.291229,12
,2,-1.0,26
,3,-1.0,26
,4,-1.0,12
Graduate,5,85.77504,9
Library,5,87.588242,12
,4,-1.0,12
University,5,96.123299,12
of,5,96.957283,9
Michigan,5,96.692703,12
,2,-1.0,10
,3,-1.0,10
,4,-1.0,10
Preservation,5,96.469963,9
Office,5,93.30323,10
,2,-1.0,14
,3,-1.0,14
,4,-1.0,14
Storage,5,94.725647,14
Number:,5,95.346466,11
,2,-1.0,185
,3,-1.0,40
,4,-1.0,9
AASB3AI,5,23.643585,9
,4,-1.0,12
ULFMT,5,87.07933,8
BRT,5,79.890671,8
aBLmT/C,5,22.024223,12
DT,5,24.235794,9
07/15/88,5,24.235794,29
R/DT07/15/88CC,5,37.714619,12
STAT,5,69.817673,29
mmE/L1,5,67.276489,9
,4,-1.0,11
10:,5,64.892059,9
:,5,82.294876,29
Jaa,5,83.516808,11
10000953,5,92.157623,9
,3,-1.0,12
,4,-1.0,12
(05/1:,5,59.41227,12
:,5,79.301308,29
[a,5,42.511692,12
(RLIN)MIUG84-B52749,5,46.163956,12
,3,-1.0,12
,4,-1.0,12
(35/2:,5,75.109642,11
:,5,47.166893,2
|a,5,47.166893,11
(CaOTULAS)160186757,5,68.092667,12
,3,-1.0,12
,4,-1.0,12
(40:,5,83.264259,8
:,5,84.788528,2
Ja,5,81.484268,12
Columbia,5,89.790314,12
Univ.,5,95.765053,9
|e,5,89.378777,12
MiU,5,76.454315,12
,3,-1.0,12
,4,-1.0,12
1001,5,45.597107,9
:,5,76.575455,29
|a,5,69.635559,6
"Berkeley,",5,96.684586,12
Hastings.,5,92.856934,12
,3,-1.0,12
,4,-1.0,12
245.00:,5,26.693909,9
|a,5,85.177956,11
Mysticism,5,95.607529,12
in,5,96.688454,29
modern,5,96.731064,9
"mathematics,",5,95.905746,10
|c,5,81.375885,11
by,5,96.478394,29
Hastings,5,96.478394,12
Berkeley.,5,63.71365,12
,3,-1.0,12
,4,-1.0,12
260:,5,92.935631,9
:,5,92.935631,29
|a,5,85.05381,11
"London,",5,92.59565,11
|a,5,84.24202,12
New,5,92.521645,29
York,5,96.876358,29
[ete],5,78.158844,29
|bH.,5,86.885658,12
"Frowde,",5,92.419952,10
|¢,5,26.583084,12
1910.,5,96.294785,12
,3,-1.0,12
,4,-1.0,12
300/1:,5,86.62661,11
:,5,87.174721,29
|a,5,48.373634,11
"xi,",5,48.373634,12
264,5,73.98925,29
p.,5,90.08078,29
|b,5,53.22887,11
diagrs.,5,88.748596,12
[¢,5,18.085709,11
23m.,5,51.997231,11
,3,-1.0,12
,4,-1.0,12
6650/1:,5,32.850006,11
0:,5,61.082794,9
[a,5,70.408951,12
Mysticism.,5,65.129723,11
,3,-1.0,13
,4,-1.0,13
(650/2:,5,0.0,11
0:,5,93.152252,30
|a,5,78.249489,6
Mathematics,5,69.786957,9
|x,5,94.291245,11
Philosophy,5,89.417389,13
,3,-1.0,12
,4,-1.0,12
998:,5,79.75708,9
:,5,89.607864,2
|e,5,63.809551,12
KLB,5,63.809551,9
|s,5,13.117294,11
9124,5,68.78804,9
,2,-1.0,11
,3,-1.0,11
,4,-1.0,11
 ,5,95.0,11
,2,-1.0,18
,3,-1.0,18
,4,-1.0,18
 ,5,95.0,18
,2,-1.0,11
,3,-1.0,11
,4,-1.0,11
  ,5,95.0,11
,2,-1.0,10
,3,-1.0,10
,4,-1.0,10
 ,5,95.0,10
,2,-1.0,26
,3,-1.0,26
,4,-1.0,12
‘Scanned,5,39.565758,9
by,5,94.714478,12
Imagenes,5,92.652565,12
Digitales,5,70.182251,12
,4,-1.0,12
"Nogales,",5,93.049637,12
AZ,5,96.729797,9
,2,-1.0,41
,3,-1.0,41
,4,-1.0,10
(On,5,77.885773,9
behalf,5,96.023148,10
of,5,96.733177,9
,4,-1.0,9
Preservation,5,96.124878,9
Division,5,92.059669,9
,4,-1.0,12
‘The,5,95.177002,9
University,5,96.861618,11
of,5,96.981659,9
Michigan,5,96.883179,12
Libraries,5,96.316711,9
,2,-1.0,10
,3,-1.0,10
,4,-1.0,10
 ,5,95.0,10
,2,-1.0,30
,3,-1.0,30
,4,-1.0,30
 ,5,95.0,30
