text,level,conf,height
,1,-1.0,692
,2,-1.0,95
,3,-1.0,95
,4,-1.0,31
The,5,93.295921,23
Engineer’s,5,92.544189,30
Manual,5,96.827248,22
,4,-1.0,23
of,5,96.939171,23
Construction,5,96.666344,22
Site,5,96.944946,22
,4,-1.0,31
Planning,5,95.659187,31
