text,level,conf,height
,1,-1.0,843
,2,-1.0,95
,3,-1.0,95
,4,-1.0,35
THE,5,96.308388,35
,4,-1.0,52
Eye,5,39.70705,51
or,5,59.32328,34
Ra,5,96.030731,52
,2,-1.0,36
,3,-1.0,36
,4,-1.0,36
Book,5,62.270237,35
2,5,95.519463,33
,2,-1.0,54
,3,-1.0,54
,4,-1.0,18
OF,5,96.713913,18
,4,-1.0,26
THE,5,95.478706,25
Matrix,5,51.379974,25
REVEALED,5,95.941727,25
,2,-1.0,18
,3,-1.0,18
,4,-1.0,18
www.MatrixRevealed.com,5,91.583443,18
,2,-1.0,54
,3,-1.0,54
,4,-1.0,23
by,5,93.301163,23
Researcher/Abductee,5,91.189133,18
,4,-1.0,22
Truman,5,96.868652,21
Cash,5,96.950989,22
,2,-1.0,43
,3,-1.0,43
,4,-1.0,14
Second,5,96.602264,14
Edition,5,96.263191,14
©1996,5,96.825768,13
,4,-1.0,19
All,5,92.609238,14
Rights,5,95.077957,19
Reserved,5,94.875069,14
,2,-1.0,2
,3,-1.0,2
,4,-1.0,2
 ,5,95.0,2
,2,-1.0,475
,3,-1.0,475
,4,-1.0,475
 ,5,95.0,475
