text,level,conf,height
,1,-1.0,667
,2,-1.0,15
,3,-1.0,15
,4,-1.0,15
 ,5,95.0,15
,2,-1.0,82
,3,-1.0,82
,4,-1.0,27
A,5,94.628311,26
Course,5,94.628311,27
in,5,96.775055,27
,4,-1.0,38
Time,5,96.471817,28
Series,5,96.625641,28
Analysis,5,96.687141,38
,2,-1.0,95
,3,-1.0,95
,4,-1.0,13
Edited,5,96.950119,11
by,5,96.925308,13
,4,-1.0,15
Daniel,5,92.851402,15
Pefia,5,71.13221,14
,4,-1.0,18
George,5,92.909325,18
C.,5,92.389763,15
Tiao,5,92.389763,14
,4,-1.0,18
Ruey,5,92.333092,18
S.,5,89.006683,15
Tsay,5,96.360924,17
“,5,34.413376,6
,2,-1.0,24
,3,-1.0,24
,4,-1.0,9
WILEY,5,96.815308,9
SERIES,5,94.39962,9
IN,5,94.39962,9
,4,-1.0,10
PROBABILITY,5,96.417259,9
AND,5,97.005836,9
STATISTICS,5,96.99865,10
,2,-1.0,15
,3,-1.0,15
,4,-1.0,15
 ,5,95.0,15
