text,level,conf,height
,1,-1.0,792
,2,-1.0,1
,3,-1.0,1
,4,-1.0,1
 ,5,95.0,1
,2,-1.0,8
,3,-1.0,8
,4,-1.0,8
CECW-EG,5,50.351593,8
,2,-1.0,23
,3,-1.0,23
,4,-1.0,11
Engineer,5,83.706039,11
Manual,5,80.53096,8
,4,-1.0,8
1110.2-1902,5,47.137871,8
,2,-1.0,36
,3,-1.0,36
,4,-1.0,9
Department,5,58.966003,9
ofthe,5,68.230911,7
Ary,5,49.746635,6
,4,-1.0,11
USS.,5,82.912308,8
Anny,5,44.043369,11
Corps,5,92.104988,11
of,5,96.780838,7
Engineers,5,73.573708,11
,4,-1.0,9
"Washington,",5,66.383186,9
DC,5,15.093903,7
20314-1000,5,15.093903,7
,2,-1.0,8
,3,-1.0,8
,4,-1.0,8
EM,5,91.545082,8
1110-2-1902,5,79.018166,8
,2,-1.0,11
,3,-1.0,11
,4,-1.0,11
1,5,56.099091,28
Apa,5,37.289066,11
1970,5,89.165771,8
,2,-1.0,1
,3,-1.0,1
,4,-1.0,1
 ,5,95.0,1
,2,-1.0,19
,3,-1.0,19
,4,-1.0,19
 ,5,95.0,19
,2,-1.0,26
,3,-1.0,26
,4,-1.0,11
Stability,5,90.708511,11
of,5,96.815491,8
Barth,5,78.839294,8
and,5,93.303207,8
Rock-Fill,5,89.334892,8
Dams,5,95.598457,8
,4,-1.0,11
(elusive,5,65.997971,9
of,5,96.784103,8
Change,5,96.784103,11
1),5,95.424149,10
,2,-1.0,1
,3,-1.0,1
,4,-1.0,1
 ,5,95.0,1
,2,-1.0,193
,3,-1.0,193
,4,-1.0,193
 ,5,95.0,193
,2,-1.0,193
,3,-1.0,193
,4,-1.0,193
 ,5,95.0,193
,2,-1.0,39
,3,-1.0,39
,4,-1.0,9
Distribution,5,96.677246,9
Restriction,5,92.350281,9
Statement,5,88.541977,8
,4,-1.0,11
Approved,5,89.913956,11
for,5,93.315872,8
public,5,58.462791,11
release,5,58.462791,8
,4,-1.0,8
istibution,5,0.0,8
is,5,70.376648,5
unlimited.,5,45.799637,8
,2,-1.0,193
,3,-1.0,193
,4,-1.0,193
 ,5,95.0,193
,2,-1.0,2
,3,-1.0,2
,4,-1.0,2
 ,5,95.0,2
,2,-1.0,193
,3,-1.0,193
,4,-1.0,193
 ,5,95.0,193
