text,level,conf,height
,1,-1.0,648
,2,-1.0,48
,3,-1.0,48
,4,-1.0,10
C,5,27.549637,10
,4,-1.0,13
Avoid,5,90.092728,11
Litfgatign,5,6.251617,10
by,5,96.800972,13
Understanding,5,96.743401,13
the,5,96.985489,11
Story,5,96.981392,12
,4,-1.0,12
‘Your,5,69.714531,10
Compensation,5,96.532387,12
Data,5,95.112541,10
,2,-1.0,176
,3,-1.0,30
,4,-1.0,30
a,5,61.288239,30
,3,-1.0,55
,4,-1.0,55
COMPENSATING,5,96.125,89
,3,-1.0,83
,4,-1.0,45
YOUR,5,27.519547,45
EMELOY,5,27.519547,31
EES),5,66.830063,30
,4,-1.0,38
"FAIRLY,",5,84.399261,38
,2,-1.0,403
,3,-1.0,403
,4,-1.0,403
 ,5,95.0,403
,2,-1.0,13
,3,-1.0,13
,4,-1.0,13
STEPHANIE,5,93.294418,12
R.,5,90.852348,11
THOMAS,5,83.72905,13
