text,level,conf,height
,1,-1.0,616
,2,-1.0,29
,3,-1.0,29
,4,-1.0,16
Harnessing,5,94.886658,15
Free,5,91.702408,12
Energy,5,96.407852,15
,4,-1.0,12
from,5,96.66111,9
Nature,5,96.664597,12
,2,-1.0,15
,3,-1.0,15
,4,-1.0,15
‘Translated,5,92.576439,11
and,5,96.94696,11
edited,5,96.842682,11
by,5,96.842682,14
Callum,5,94.740791,12
Coats,5,73.597885,10
,2,-1.0,7
,3,-1.0,7
,4,-1.0,7
‘VOLUME,5,47.842136,6
FOUR,5,91.615753,7
OF,5,91.615753,7
ECO-TECHNOLOGY,5,89.949669,7
,2,-1.0,616
,3,-1.0,616
,4,-1.0,616
 ,5,95.0,616
