text,level,conf,height
,1,-1.0,507
,2,-1.0,38
,3,-1.0,38
,4,-1.0,38
;,5,12.977898,2
LEONARO'SUSSKIND,5,49.127975,38
PUAMES-LINDESAY,5,24.772835,15
,2,-1.0,13
,3,-1.0,13
,4,-1.0,13
 ,5,95.0,13
,2,-1.0,209
,3,-1.0,209
,4,-1.0,209
 ,5,95.0,209
,2,-1.0,57
,3,-1.0,57
,4,-1.0,10
‘AN,5,68.660278,9
INTRODUCTION,5,96.413673,10
TO),5,84.583771,28
,4,-1.0,16
BLACK,5,96.539238,13
"HOLES,",5,95.638451,16
INFORMATION,5,95.638451,13
and,5,96.479362,12
the,5,96.479362,12
,4,-1.0,13
STRING,5,76.013313,13
THEORY,5,95.843002,13
REVOLUTION,5,96.361084,13
,2,-1.0,18
,3,-1.0,18
,4,-1.0,18
The,5,96.887741,15
Holographic,5,96.763832,18
Universe,5,96.948311,15
