text,level,conf,height
,1,-1.0,666
,2,-1.0,1
,3,-1.0,1
,4,-1.0,1
 ,5,95.0,1
,2,-1.0,4
,3,-1.0,4
,4,-1.0,4
 ,5,95.0,4
,2,-1.0,3
,3,-1.0,3
,4,-1.0,3
 ,5,95.0,3
,2,-1.0,35
,3,-1.0,35
,4,-1.0,35
Methods,5,96.257141,26
in,5,96.272018,24
Cell,5,96.272018,26
Biology,5,95.601669,34
,2,-1.0,3
,3,-1.0,3
,4,-1.0,3
 ,5,95.0,3
,2,-1.0,252
,3,-1.0,252
,4,-1.0,252
 ,5,95.0,252
,2,-1.0,37
,3,-1.0,37
,4,-1.0,37
@),5,64.306297,37
,2,-1.0,16
,3,-1.0,16
,4,-1.0,16
Prepared,5,96.871277,13
under,5,96.431847,11
the,5,96.801262,11
auspices,5,96.801262,10
of,5,92.90847,11
the,5,92.90847,11
American,5,85.514343,10
Soctety,5,85.514343,13
for,5,96.95636,11
Cell,5,94.00058,10
Biology,5,95.01741,14
,2,-1.0,4
,3,-1.0,4
,4,-1.0,4
 ,5,95.0,4
