text,level,conf,height
,1,-1.0,14398
,2,-1.0,10843
,3,-1.0,10843
,4,-1.0,10843
 ,5,95.0,10843
,2,-1.0,288
,3,-1.0,288
,4,-1.0,288
edited,5,92.275238,240
by,5,67.126434,288
