text,level,conf,height
,1,-1.0,465
,2,-1.0,138
,3,-1.0,138
,4,-1.0,14
"Russell,",5,96.575958,12
Hugo,5,93.291611,14
&Ayliffe's,5,58.048889,14
,4,-1.0,15
Principles,5,92.304916,15
and,5,95.244461,12
Practice,5,96.82489,12
of,5,95.73745,27
,4,-1.0,37
Disinfection,5,96.185898,37
,4,-1.0,25
Preservation,5,83.230576,25
&,5,83.230576,39
,4,-1.0,26
Sterilization,5,96.827103,26
,2,-1.0,26
,3,-1.0,26
,4,-1.0,13
Edited,5,66.279465,9
by,5,90.937881,13
,4,-1.0,11
AP,5,89.544922,10
"Fraise,",5,86.983154,11
PA,5,93.669472,10
Lambert,5,94.931564,10
and,5,87.350876,10
J-Y,5,59.323982,10
Maillard,5,85.438789,9
,2,-1.0,23
,3,-1.0,23
,4,-1.0,23
(am,5,40.474625,23
