text,level,conf,height
,1,-1.0,501
,2,-1.0,62
,3,-1.0,62
,4,-1.0,24
Molecular,5,96.871078,24
,4,-1.0,33
Neurobiology,5,96.794701,32
of,5,96.69326,25
,2,-1.0,99
,3,-1.0,99
,4,-1.0,70
Alzheimer,5,96.622986,70
,4,-1.0,41
Disease,5,96.267006,41
,2,-1.0,24
,3,-1.0,24
,4,-1.0,24
and,5,95.8573,24
Related,5,96.12973,24
Disorders,5,96.895454,24
,2,-1.0,13
,3,-1.0,13
,4,-1.0,13
R.Cacabélos,5,41.734383,13
,2,-1.0,10
,3,-1.0,10
,4,-1.0,10
IKARGER|,5,47.976536,10
,2,-1.0,60
,3,-1.0,60
,4,-1.0,60
 ,5,95.0,60
